Park Code,Park Name,Category,Category Sort,Order,Family,Taxon Code,TSN,Taxon Record Status,Scientific Name,Common Names,Synonyms,Park Accepted,Sens?,Record Status,Occurrence,Nativeness,Abundance,NPS Tags,References,Observations,Vouchers,T&E,State Status,GRank,SRank
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Caryophyllales,Polygonaceae,119176,21017.0,Active,Chorizanthe membranacea,pink spineflower,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,7.0,,,G3G4,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Caryophyllales,Polygonaceae,119863,21153.0,Active,Eriogonum hirtiflorum,hairyflower buckwheat,,Accepted,No,Approved,Present,Native,Rare,,1.0,,3.0,,,G3?,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Caryophyllales,Polygonaceae,119872,21161.0,Active,Eriogonum incanum,frosted buckwheat,,Accepted,No,Approved,Present,Native,Abundant,,1.0,,39.0,,,G4G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Caryophyllales,Polygonaceae,119904,21190.0,Active,Eriogonum marifolium,marumleaf buckwheat,,Accepted,No,Approved,Present,Native,Rare,,1.0,,4.0,,,G4G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Caryophyllales,Polygonaceae,102542,195537.0,Active,Eriogonum nudum var. deductum,tibinagua,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,5.0,,,G5T4,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Caryophyllales,Polygonaceae,102544,195539.0,Active,Eriogonum nudum var. murinum,mouse buckwheat,,Accepted,No,Approved,Present,Native,Rare,,1.0,,12.0,SC,,G5T2,CA: S2
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Caryophyllales,Polygonaceae,102539,195534.0,Active,Eriogonum nudum var. nudum,tibinagua,,Accepted,No,Approved,Present,Native,Common,,1.0,,11.0,,,G5T3T4,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Caryophyllales,Polygonaceae,102549,195543.0,Active,Eriogonum nudum var. pubiflorum,naked buckwheat,,Accepted,No,Approved,Present,Native,Rare,,1.0,,3.0,,,G5T5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Caryophyllales,Polygonaceae,102551,195545.0,Active,Eriogonum nudum var. scapigerum,tibinagua,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,17.0,,,G5T3?,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Caryophyllales,Polygonaceae,103628,195558.0,Active,Eriogonum ovalifolium var. nivale,oval-leaved buckwheat,,Accepted,No,Approved,Present,Native,Common,,1.0,,12.0,,,G5T5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Caryophyllales,Polygonaceae,120744,21224.0,Active,Eriogonum polypodum,Tulare County buckwheat,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,22.0,,,G3,CA: S4
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Caryophyllales,Polygonaceae,103644,195572.0,Active,Eriogonum prattenianum var. avium,kettle dome buckwheat,,Accepted,No,Approved,Present,Native,Rare,,1.0,,1.0,,,G4T3,CA: S3
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Caryophyllales,Polygonaceae,120755,21234.0,Active,Eriogonum rosense,rosy buckwheat,,Accepted,No,Approved,Probably Present,Native,,,1.0,,,,,G4?,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Caryophyllales,Polygonaceae,120756,21235.0,Active,Eriogonum roseum,wicker buckwheat,,Accepted,No,Approved,Present,Native,Rare,,1.0,,11.0,,,G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Caryophyllales,Polygonaceae,120764,21242.0,Active,Eriogonum saxatile,rock buckwheat,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,8.0,,,G3?,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Caryophyllales,Polygonaceae,103650,195578.0,Active,Eriogonum spergulinum var. pratense,spurry buckwheat,,Accepted,No,Approved,Present,Native,Rare,,1.0,,1.0,,,G4T3,CA: S3
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Caryophyllales,Polygonaceae,209120,528016.0,Active,Eriogonum spergulinum var. reddingianum,spurry buckwheat,,Accepted,No,Approved,Present,Native,Rare,,1.0,,17.0,,,G4T3T4,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Caryophyllales,Polygonaceae,103649,195577.0,Active,Eriogonum spergulinum var. spergulinum,spurry buckwheat,,Accepted,No,Approved,Present,Native,Rare,,1.0,,14.0,,,G4T3?,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Caryophyllales,Polygonaceae,209536,528019.0,Active,Eriogonum umbellatum var. covillei,sulfur flower,,Accepted,No,Approved,Present,Native,Rare,,1.0,,5.0,,,G5T3?,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Caryophyllales,Polygonaceae,103682,195606.0,Active,Eriogonum umbellatum var. furcosum,sulfur flower,,Accepted,No,Approved,Present,Native,Rare,,1.0,,3.0,,,G5T4,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Caryophyllales,Polygonaceae,103693,195616.0,Active,Eriogonum umbellatum var. nevadense,sulfur flower,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,9.0,,,G5T5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Caryophyllales,Polygonaceae,209557,528029.0,Active,Eriogonum wrightii var. subscaposum,bastard sage,,Accepted,No,Approved,Present,Native,Unknown,,1.0,,27.0,,,G5T4?,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Caryophyllales,Polygonaceae,209560,528030.0,Active,Eriogonum wrightii var. trachygonum,bastard sage,,Accepted,No,Approved,Present,Native,Unknown,,1.0,,1.0,,,G5T3T4,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Caryophyllales,Polygonaceae,116005,20846.0,Active,Oxyria digyna,mountain sorrel,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,22.0,,,G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Caryophyllales,Polygonaceae,215075,529774.0,Active,Polygonum amphibium var. stipulaceum,water smartweed,,Accepted,No,Approved,Present,Native,Rare,,1.0,,2.0,,,G5T5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Caryophyllales,Polygonaceae,118703,20872.0,Active,Polygonum arenastrum,common knotweed,,Accepted,No,Approved,Present,Non-native,Rare,,1.0,,3.0,,,G5?,CA: SNA
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Caryophyllales,Polygonaceae,118714,20873.0,Active,Polygonum argyrocoleon,silversheath knotweed,,Accepted,No,Approved,Probably Present,Non-native,,,1.0,,,,,GNR,CA: SNA
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Caryophyllales,Polygonaceae,118780,20879.0,Active,Polygonum bistortoides,western bistort,,Accepted,No,Approved,Present,Native,Common,,1.0,,20.0,,,G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Caryophyllales,Polygonaceae,117019,20853.0,Active,Polygonum convolvulus,black bindweed,,Accepted,No,Approved,Present,Non-native,Rare,,1.0,,1.0,,,,
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Caryophyllales,Polygonaceae,205254,524554.0,Active,Polygonum douglasii ssp. douglasii,Douglas' knotweed,,Accepted,No,Approved,Present,Native,Unknown,,1.0,,17.0,,,G5T5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Caryophyllales,Polygonaceae,205258,524556.0,Active,Polygonum douglasii ssp. johnstonii,Douglas' knotweed,,Accepted,No,Approved,Present,Native,Unknown,,1.0,,4.0,,,G5T4T5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Caryophyllales,Polygonaceae,117901,20860.0,Active,Polygonum lapathifolium,willow reed,,Accepted,No,Approved,Present,Native,Rare,,1.0,,2.0,,,G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Caryophyllales,Polygonaceae,120654,20903.0,Active,Polygonum minimum,leafy dwarf knotweed,,Accepted,No,Approved,Present,Native,Common,,1.0,,9.0,,,G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Caryophyllales,Polygonaceae,121959,20912.0,Active,Polygonum parryi,Parry's knotweed,,Accepted,No,Approved,Probably Present,Native,,,1.0,,,,,G4,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Caryophyllales,Polygonaceae,121992,20915.0,Active,Polygonum persicaria,lady's thumb,,Accepted,No,Approved,Present,Non-native,Rare,,1.0,,1.0,,,,
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Caryophyllales,Polygonaceae,205271,524562.0,Active,Polygonum polygaloides ssp. kelloggii,milkwort knotweed,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,14.0,,,G4G5T3T5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Caryophyllales,Polygonaceae,117923,20862.0,Active,Polygonum punctatum,dotted smartweed,,Accepted,No,Approved,Present,Native,Rare,,1.0,,1.0,,,G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Caryophyllales,Polygonaceae,122660,20927.0,Active,Polygonum shastense,Shasta knotweed,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,4.0,,,G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Caryophyllales,Polygonaceae,121516,21317.0,Active,Pterostegia drymarioides,woodland pterostegia,,Accepted,No,Approved,Present,Native,Common,,1.0,,6.0,,,G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Caryophyllales,Polygonaceae,115834,20934.0,Active,Rumex acetosella,sheep sorrel,,Accepted,No,Approved,Present,Non-native,Uncommon,,1.0,,7.0,,,GNR,CA: SNA
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Caryophyllales,Polygonaceae,115856,20936.0,Active,Rumex conglomeratus,dock,,Accepted,No,Approved,Present,Non-native,Rare,,1.0,,3.0,,,GNR,CA: SNA
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Caryophyllales,Polygonaceae,115867,20937.0,Active,Rumex crispus,curly dock,,Accepted,No,Approved,Present,Non-native,Rare,,1.0,,5.0,,,GNR,CA: SNA
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Caryophyllales,Polygonaceae,118332,20954.0,Active,Rumex dentatus,toothed dock,,Accepted,No,Approved,Present,Non-native,Rare,,1.0,,1.0,,,GNR,CA: SNA
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Caryophyllales,Polygonaceae,119125,20971.0,Active,Rumex paucifolius,alpine sheep sorrel,,Accepted,No,Approved,Present,Native,Common,,1.0,,15.0,,,G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Caryophyllales,Polygonaceae,216458,530195.0,Active,Rumex salicifolius var. denticulatus,willow dock,,Accepted,No,Approved,Present,Native,Rare,,1.0,,4.0,,,G5T3T5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Caryophyllales,Polygonaceae,216466,530199.0,Active,Rumex salicifolius var. salicifolius,willow dock,,Accepted,No,Approved,Present,Native,Rare,,1.0,,4.0,,,G5TU,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Caryophyllales,Polygonaceae,216470,530200.0,Active,Rumex salicifolius var. transitorius,willow dock,,Accepted,No,Approved,Present,Native,Rare,,1.0,,3.0,,,G5T5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Caryophyllales,Polygonaceae,236677,539857.0,Active,Rumex salicifolius var. triangulivalvis,willow dock,,Accepted,No,Approved,Present,Native,Rare,,1.0,,2.0,,,,
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Celastrales,Celastraceae,158532,504119.0,Active,Parnassia californica,grass of Parsnassus,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,16.0,,,,
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Cornales,Cornaceae,130560,27808.0,Active,Cornus glabrata,brown dogwood,,Accepted,No,Approved,Present,Native,Rare,,1.0,,2.0,,,G4G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Cornales,Cornaceae,130561,27809.0,Active,Cornus nuttallii,mountain dogwood,,Accepted,No,Approved,Present,Native,Common,,1.0,,13.0,,,G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Cornales,Cornaceae,204790,523903.0,Active,Cornus sericea ssp. occidentalis,American dogwood,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,1.0,,,G5T4T5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Cornales,Cornaceae,204792,523904.0,Active,Cornus sericea ssp. sericea,American dogwood,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,16.0,,,G5T5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Cornales,Hydrangeaceae,213052,528581.0,Active,Jamesia americana var. rosea,cliffbush,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,33.0,,,G5T3,CA: S4
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Cornales,Hydrangeaceae,124424,24430.0,Active,Philadelphus lewisii,wild mock orange,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,10.0,,,G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Cornales,Loasaceae,159666,503763.0,Active,Mentzelia congesta,united blazingstar,,Accepted,No,Approved,Present,Native,Rare,,1.0,,1.0,,,G5?,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Cornales,Loasaceae,159668,503764.0,Active,Mentzelia crocea,Sierra blazingstar,,Accepted,No,Approved,Present,Native,Rare,,1.0,,5.0,,,G3?,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Cornales,Loasaceae,159678,503769.0,Active,Mentzelia dispersa,Nevada stickleaf,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,12.0,,,G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Cornales,Loasaceae,159699,503779.0,Active,Mentzelia laevicaulis,blazing star,,Accepted,No,Approved,Present,Native,Rare,,1.0,,4.0,,,G4G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Crossosomatales,Staphyleaceae,125689,28647.0,Active,Staphylea bolanderi,Sierra bladdernut,,Accepted,No,Approved,Present,Native,Rare,,1.0,,4.0,,,G4?,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Cucurbitales,Cucurbitaceae,118511,22393.0,Active,Marah horridus,Sierra manroot,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,4.0,,,G4,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Cucurbitales,Datiscaceae,118448,22336.0,Active,Datisca glomerata,durango root,,Accepted,No,Approved,Present,Native,Rare,,1.0,,2.0,,,G3G4,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Dioscoreales,Nartheciaceae,141736,42982.0,Active,Narthecium californicum,bog asphodel,,Accepted,No,Approved,Present,Native,Rare,,1.0,,3.0,,,G4?,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Dipsacales,Adoxaceae,131712,35322.0,Active,Sambucus melanocarpa,black elderberry,,Accepted,No,Approved,Probably Present,Native,,,1.0,,,,,,
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Dipsacales,Adoxaceae,131713,35323.0,Active,Sambucus mexicana,blue elderberry,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,17.0,,,,
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Dipsacales,Adoxaceae,237592,540293.0,Active,Sambucus racemosa var. microbotrys,red elderberry,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,17.0,,,,
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Dipsacales,Caprifoliaceae,185011,516104.0,Active,Lonicera cauriana,mountain fly honeysuckle,,Accepted,No,Approved,Present,Native,Rare,,1.0,,1.0,,,,
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Dipsacales,Caprifoliaceae,131674,35289.0,Active,Lonicera conjugialis,double honeysuckle,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,14.0,,,G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Dipsacales,Caprifoliaceae,211329,528895.0,Active,Lonicera hispidula var. vacillans,pink honeysuckle,,Accepted,No,Approved,Present,Native,Rare,,1.0,,4.0,,,G5TNR,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Dipsacales,Caprifoliaceae,131682,35296.0,Active,Lonicera interrupta,chaparral honeysuckle,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,10.0,,,G4,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Dipsacales,Caprifoliaceae,211331,528896.0,Active,Lonicera involucrata var. involucrata,twinberry,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,16.0,,,G5T4T5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Dipsacales,Caprifoliaceae,131726,35335.0,Active,Symphoricarpos mollis,creeping snowberry,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,10.0,,,G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Dipsacales,Caprifoliaceae,215298,531127.0,Active,Symphoricarpos rotundifolius var. parishii,Parish's snowberry,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,2.0,,,G5T5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Dipsacales,Caprifoliaceae,215300,531128.0,Active,Symphoricarpos rotundifolius var. rotundifolius,roundleaf snowberry,,Accepted,No,Approved,Present,Native,Rare,,1.0,,3.0,,,G5T4T5,
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Dipsacales,Valerianaceae,131771,35376.0,Active,Plectritis ciliosa,long-spurred plectritis,,Accepted,No,Approved,Present,Native,Rare,,1.0,,1.0,,,G4,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Dipsacales,Valerianaceae,131747,35354.0,Active,Valeriana californica,California valerian,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,5.0,,,G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Equisetales,Equisetaceae,79672,17152.0,Active,Equisetum arvense,common horsetail,,Accepted,No,Approved,Present,Native,Common,,1.0,,7.0,,,G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Equisetales,Equisetaceae,205427,525635.0,Active,Equisetum hyemale ssp. affine,common scouring rush,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,10.0,,,,
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Equisetales,Equisetaceae,79716,17156.0,Active,Equisetum laevigatum,smooth scouring rush,,Accepted,No,Approved,Present,Native,Rare,,1.0,,3.0,,,G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Ericaceae,120208,23765.0,Active,Allotropa virgata,sugar stick,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,9.0,,,G4,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Ericaceae,127222,23498.0,Active,Arctostaphylos mewukka,indian manzanita,,Accepted,No,Approved,Present,Native,Common,,1.0,,4.0,,,G4?,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Ericaceae,127229,23503.0,Active,Arctostaphylos nevadensis,pinemat manzanita,,Accepted,No,Approved,Present,Native,Common,,1.0,,9.0,,,G4G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Ericaceae,127240,23513.0,Active,Arctostaphylos patula,greenleaf manzanita,,Accepted,No,Approved,Present,Native,Common,,1.0,,11.0,,,G4,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Ericaceae,94826,183585.0,Active,Arctostaphylos viscida ssp. mariposa,whitleaf manzanita,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,8.0,,,G5T3T4,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Ericaceae,94825,183584.0,Active,Arctostaphylos viscida ssp. viscida,"sticky whiteleaf manzanita, whiteleaf manzanita",,Accepted,No,Approved,Present,Native,Common,,1.0,,10.0,,,G5T4,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Ericaceae,127664,23537.0,Active,Cassiope mertensiana,white heather,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,3.0,,,G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Ericaceae,120211,23768.0,Active,Chimaphila menziesii,little prince's pine,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,14.0,,,G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Ericaceae,120212,23769.0,Active,Chimaphila umbellata,prince's pine,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,1.0,,,G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Ericaceae,119281,23654.0,Active,Gaultheria humifusa,alpine wintergreen,,Accepted,No,Approved,Present,Native,Rare,,1.0,,6.0,,,G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Ericaceae,120215,23771.0,Active,Hemitomes congestum,gnome plant,,Accepted,No,Approved,Present,Native,Rare,,1.0,,1.0,,,G4G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Ericaceae,204388,526004.0,Active,Kalmia polifolia ssp. microphylla,bog kalmia,,Accepted,No,Approved,Present,Native,Rare,,1.0,,17.0,,,,
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Ericaceae,127670,23542.0,Active,Ledum glandulosum,western labrador tea,,Accepted,No,Approved,Present,Native,Common,,1.0,,19.0,,,,
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Ericaceae,157180,504066.0,Active,Orthilia secunda,one-sided wintergreen,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,8.0,,,G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Ericaceae,119325,23694.0,Active,Phyllodoce breweri,mountain heather,,Accepted,No,Approved,Present,Native,Common,,1.0,,29.0,,,G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Ericaceae,163343,504430.0,Active,Pityopus californica,California pinefoot,,Accepted,No,Approved,Present,Native,Rare,,1.0,,1.0,,,G4G5,CA: S4
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Ericaceae,120230,23785.0,Active,Pleuricospora fimbriolata,fringed pinesap,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,7.0,,,G4,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Ericaceae,120232,23787.0,Active,Pterospora andromedea,pinedrops,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,10.0,,,G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Ericaceae,206058,524614.0,Active,Pyrola asarifolia ssp. asarifolia,bog wintergreen,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,5.0,,,G5T5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Ericaceae,120203,23760.0,Active,Pyrola minor,lesser wintergreen,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,3.0,,,G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Ericaceae,120204,23761.0,Active,Pyrola picta,white-veined wintergreen,Pyrola picta ssp. picta,Accepted,No,Approved,Present,Native,Common,,1.0,,19.0,,,G4G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Ericaceae,119359,23724.0,Active,Rhododendron occidentale,western azalea,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,8.0,,,G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Ericaceae,160077,505014.0,Active,Sarcodes sanguinea,snow plant,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,4.0,,,G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Ericaceae,288382,565591.0,Active,Vaccinium caespitosum,dwarf billberry,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,6.0,,,G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Ericaceae,207648,526804.0,Active,Vaccinium uliginosum ssp. occidentale,western billberry,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,4.0,,,,
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Polemoniaceae,138934,31032.0,Active,Allophyllum divaricatum,purple false gilyflower,,Accepted,No,Approved,Present,Native,Rare,,1.0,,4.0,,,G4G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Polemoniaceae,84175,182238.0,Active,Allophyllum gilioides ssp. violaceum,dense false gilyflower,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,6.0,,,G4G5T4T5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Polemoniaceae,138936,31034.0,Active,Allophyllum integrifolium,white false gilyflower,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,14.0,,,G4G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Polemoniaceae,138939,31037.0,Active,Collomia grandiflora,large-flowered collomia,,Accepted,No,Approved,Present,Native,Common,,1.0,,12.0,,,G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Polemoniaceae,138943,31040.0,Active,Collomia heterophylla,variableleaf collomia,,Accepted,No,Approved,Present,Native,Common,,1.0,,6.0,,,G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Polemoniaceae,138944,31041.0,Active,Collomia linearis,narrow-leaved collomia,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,6.0,,,G5,CA: SNR
SEKI,Sequoia and Kings Canyon National Parks,Vascular Plant,6,Ericales,Polemoniaceae,138948,31045.0,Active,Collomia tinctoria,yellow-staining collomia,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,,3.0,,,G5,CA: SNR
